title,url,price,location,year,mileage
Nissan Qashqai E-Power 190 LEASING BEZ UČEŠĆA I BEZ JAMACA,https://www.njuskalo.hr/auti/nissan-qashqai-e-power-190-leasing-bez-ucesca-bez-jamaca-oglas-50943213,22.499 €,"Sesvete, Sesvete",2024,115.159 km
Nissan Qashqai 1.3,https://www.njuskalo.hr/auti/nissan-qashqai-1.3-oglas-51044586,22.500 €,"Novi Zagreb - Zapad, Remetinec",2022,130.000 km
Nissan Qashqai 1.3 automatik 51000km benzin hibrid,https://www.njuskalo.hr/auti/nissan-qashqai-1.3-automatik-oglas-50638041,22.700 €,"Pleternica, Pleternica",2023,51.520 km
⭐️NISSAN QASHQAI 1.3 DIG-T⭐️TEKNA◼️AUTOMATIK◼️3 GODINE JAMSTVA✅⭐️,https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-tekna-automatik-3-godine-jamstva-oglas-50982509,22.799 €,"Koprivnica, Banovac",2022,92.950 km
BMW X1 sDrive18d•LED•VELIKA NAVI•JAMSTVO 24 MJ•LEASING BEZ UČEŠĆA,https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-automatik-oglas-50782837,22.890 €,"Sesvete, Sesvete",2022,139.900 km
"NISSAN QASHQAI 1,3 MHEV 158 XTRON CVT BUSINESS EDITION, JAMSTVO",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-mhev-158-xtron-cvt-business-edition-1-g-jamstvo-oglas-50123314,22.900 €,"Osijek, Industrijska zona (Čepinska)",2022,114.840 km
"Kia Sportage 1,6 CRDi 136 automatik / TVORNIČKO JAMSTVO + REGISTRACIJA",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-jamstvo-registracija-oglas-50039649,22.900 €,"Rijeka, Škurinje",2023,99.831 km
"Kia Sportage 1.6 crdi automatik, Led,Navi,Virtual nema 5% u pdv",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-automatik-led-navi-virtual-nema-5-oglas-49859206,22.950 €,"Cestica, Brezje Dravsko",2023,119.000 km
"Kia Sportage 1.6 Crdi AUT.Design, LEASING BEZ UČEŠĆA, JAMSTVO",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-aut-design-leasing-bez-ucesca-jamstvo-oglas-50870400,22.990 €,"Sisak, Zeleni brijeg",2023,136.000 km
Kia Sportage 1.6CRDI/DIESEL/AKCIJA/2023g./automatik/JAMSTVO/U PDV,https://www.njuskalo.hr/auti/kia-sportage-1.6crdi-diesel-2023g-automatik-jamstvo-pdv-oglas-50996021,"22.999,99 €","Pula, Ilirija",2023,111.085 km
"Kia Sportage 1,6 T-GDI MHEV LX Fresh",https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-mhev-lx-fresh-oglas-50423209,23.100 €,"Šibenik, Njivice",2023,79.100 km
"BMW X1 18D,X-LINE,X-DRIVE automatik,NAVI,PDC,KOŽA,GR.SJEDALA,MFV",https://www.njuskalo.hr/auti/bmw-x1-18d-x-line-x-drive-automatik-navi-pdc-koza-gr-sjedala-mfv-oglas-50564250,23.400 €,"Sesvete, Sesvetski Kobiljak",2022,154.339 km
Hyundai Tucson 1.6 TGDI Automatik,https://www.njuskalo.hr/auti/hyundai-tucson-1.6-tgdi-automatik-oglas-50881924,23.400 €,"Čakovec, Jug",2023,98.000 km
BMW X1 xDrive18d automatik *** LEASING BEZ UČEŠĆA *** rata 320 € ***,https://www.njuskalo.hr/auti/bmw-x1-xdrive18d-automatik-leasing-bez-ucesca-rata-320-oglas-51062847,23.500 €,"Antunovac, Antunovac",2022,124.500 km
"Kia Sportage 1.6 CRDi AUTOMATIK *LED, NAVIGACIJA, KAMERA*",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-automatik-led-navigacija-kamera-oglas-50945070,23.500 €,,2022,74.398 km
"Nissan Qashqai 1.3 DIG-T NAVI •VIRTUAL • ALU 16""• KAMERA  • LEASING",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-oglas-50816662,23.900 €,"Osijek, Industrijska četvrt",2023,66.216 km
"Nissan Qashqai 1.3 MHEV AUTOMATIK *LED, NAVIGACIJA, KAMERA*",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-mhev-automatik-led-navigacija-kamera-oglas-51049323,23.900 €,,2023,18.718 km
Nissan Qashai Tekna Plus 1.3 DIG-T mild-hybrid  X-Tronic ZAMJENA,https://www.njuskalo.hr/auti/nissan-qashai-tekna-plus-1.3-dig-t-mild-hybrid-x-tronic-oglas-49980114,23.900 €,"Đakovo, Đakovo",2022,91.000 km
Kia Sportage 1.6 CRDI automatik,https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-automatik-oglas-49800943,23.900 €,"Pula, Veli vrh",2022,95.000 km
"Nissan Qashqai 1.3 MHEV AUTOMATIK *LED, KAMERA*",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-mhev-automatik-led-kamera-oglas-51036845,23.900 €,,2023,12.175 km
"Volvo XC40 T2 AUTOMATIK,MODEL 2023,AMBIENT,KEYLESS,RADAR,PAS,U PDV-U",https://www.njuskalo.hr/auti/volvo-xc40-t2-automatik-2023-model-ambient-keyless-radar-pas-pdv-oglas-50102790,23.990 €,"Podsljeme, Štefanovec",2022,108.000 km
"Nissan Qashqai 1.3 MHEV 41TKM,SERV.,NAVI.,LED,ALU.,VIRT,KAM.360,N CONN",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-mhev-41tkm-serv-navi-led-alu-virt-kam-360-n-conn-oglas-51045542,23.990 €,"Osijek, Gornji grad / Centar",2022,41.000 km
Nissan Qashqai 1.3 TEKNA PLUS 89TKM SERV LED NAVI KAMERA PANORAMA VIRT,https://www.njuskalo.hr/auti/nissan-qashqai-1.3-oglas-48423172,23.999 €,"Osijek, Retfala",2022,89.000 km
"Kia Sportage 1.6 CRDI MHEV, NAVIGACIJA, LED SVJETLA, 4x GARANCIJA!",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-navigacija-led-svjetla-4x-garancija-oglas-50174275,23.999 €,"Trnje, Martinovka",2022,89.517 km
"Hyundai Tucson 1,6 CRDi 48V MILD HYBRID, NAVIGACIJA, AUT., 4xGARANCIJE",https://www.njuskalo.hr/auti/hyundai-tucson-1.6-crdi-48v-mild-hybrid-navigacija-aut-4xgarancije-oglas-49977062,23.999 €,"Trnje, Martinovka",2022,95.292 km
Nissan Qashqai N-Connecta AUT.,https://www.njuskalo.hr/auti/nissan-qashqai-n-connecta-aut-oglas-49507621,24.000 €,Njemačka,2023,95.000 km
"Hyundai Tucson 1,6T automatik",https://www.njuskalo.hr/auti/hyundai-tucson-1.6t-automatik-oglas-50287320,24.300 €,"Gornja Dubrava, Dubec",2022,100.000 km
"Rabljeno vozilo Hyundai Tucson NX4 1.6 CRDI DCT, Diesel",https://www.njuskalo.hr/auti/rabljeno-vozilo-hyundai-tucson-nx4-1.6-crdi-dct-diesel-oglas-50735670,24.310 €,"Stenjevec, Jankomir",2022,86.026 km
"Nissan Qashqai 1,3 DIG-T MHEV Tekna X-Tronic",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-mhev-tekna-x-tronic-oglas-50258861,24.450 €,,2022,106.794 km
Volvo XC40 B3 AUTOMATIK °VIRTUAL°NAVI°LED°KAMERA°LEASING BEZ UČEŠĆA°,https://www.njuskalo.hr/auti/volvo-xc40-b3-automatik-virtual-navi-led-leasing-bez-ucesca-oglas-49787307,24.490 €,"Sesvete, Sesvete",2023,143.000 km
"BMW X1 18d 4x4 X-LINE, LED, KAMERA, LANE ASSIST, PANORAMA, JAMSTVO",https://www.njuskalo.hr/auti/bmw-x1-18d-4x4-x-line-led-kamera-lane-assist-panorama-jamstvo-oglas-50832974,24.490 €,"Sesvete, Sopnica",2022,137.247 km
Nissan Qashqai 1.3 DIG-T 160KS AUTOMATIK✅LEASING BEZ UČEŠĆA❗REG 04/27❗,https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-160ks-automatik-leasing-bez-ucesca-reg-04-27-oglas-50478918,24.555 €,"Novska, Novska",2022,74.309 km
Nissan Qashqai 1.3 DIG-T N-Connecta | 158KS | LED | 360KAM | PANORAMA,https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-n-connecta-158ks-led-360kam-panorama-oglas-49196993,24.650 €,Njemačka,2023,67.614 km
"BMW X1 18d Automatic ,Design pak. LEASING BEZ UČEŠĆA, JAMSTVO",https://www.njuskalo.hr/auti/bmw-x1-18d-automatic-design-pak-leasing-bez-ucesca-jamstvo-oglas-50924765,24.700 €,"Sisak, Zeleni brijeg",2022,152.000 km
Kia Sportage 1.6 CRDi GT-Line Autom.,https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-gt-line-autom-oglas-51050389,24.800 €,"Novi Zagreb - Istok, Dugave",2023,100.890 km
"NISSAN QASHQAI  HIBRID  1.3 TEKNA, AUTOMATIK",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-tekna-automatik-oglas-48182017,24.900 €,"Dugo Selo, Dugo Selo - Zapad",2023,73.880 km
"Nissan Qashqai 1.3 DIG-T, TEKNA, AUTOMATIK, JAMSTVO, LEASING 0% UČEŠĆA",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-tekna-automatik-jamstvo-leasing-0-ucesca-oglas-51001357,24.900 €,"Sesvete, Đurđekovec",2023,84.000 km
"Kia Sportage 1,6 CRDi LEASING BEZ UČEŠĆA I BEZ JAMACA",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-leasing-bez-ucesca-bez-jamaca-oglas-51021721,24.900 €,"Donja Dubrava, Retkovec",2023,51.413 km
"Kia Sportage 1.6 CRDi AUTOMATIK *LED, NAVIGACIJA, KAMERA*",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-automatik-led-navigacija-kamera-oglas-51007889,24.900 €,,2023,51.413 km
BMW X1 sDrive18dA Advantage,https://www.njuskalo.hr/auti/bmw-x1-sdrive18da-advantage-oglas-50980886,24.900 €,"Osijek, Gornji grad / Centar",2022,88.150 km
"Nissan Qashqai 1.3 MHEV 48TKM,SERV.,NAVI.,LED,KAM.360,PANO,KOŽA,TEKNA+",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-mhev-48tkm-serv-navi-led-kam-360-pano-koza-tekna-oglas-51046779,24.990 €,"Osijek, Gornji grad / Centar",2022,48.000 km
"Hyundai Tucson 1,6T - ACC, DIGITAL COCKPIT, NAVI",https://www.njuskalo.hr/auti/hyundai-tucson-1.6t-acc-digital-cockpit-navi-oglas-51084719,24.999 €,Njemačka,2022,97.750 km
"Hyundai Tucson 1,6T LEASING BEZ UČEŠĆA I BEZ JAMACA",https://www.njuskalo.hr/auti/hyundai-tucson-1.6t-leasing-bez-ucesca-bez-jamaca-oglas-51052203,24.999 €,"Peščenica - Žitnjak, Peščenica",2022,85.826 km
"Hyundai Tucson 1.6 T-GDI 132 kW HYB. LED, Automatik, Jamstvo",https://www.njuskalo.hr/auti/hyundai-tucson-1.6t-oglas-51025726,24.999 €,"Peščenica - Žitnjak, Peščenica",2022,85.826 km
Kia Sportage 1.6 T-GDI MHEV Fresh DSG,https://www.njuskalo.hr/auti/kia-sportage-1.6-oglas-50988187,25.000 €,"Sesvete, Planina Gornja",2024,30.000 km
"Nissan Qashqai 1.3 MHEV Xtronic Acenta, LEASING BEZ UČEŠĆA I BEZ JAMCA",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-mhev-xtronic-acenta-dolasku-oglas-50672408,25.299 €,"Čepin, Livana",2023,36.321 km
Nissan Qashqai 1.3 HEV**AUTOMATIC**ALU**LED**,https://www.njuskalo.hr/auti/nissan-qashqai-1.3-hev-automatic-alu-led-oglas-50959362,25.300 €,"Peščenica - Žitnjak, Savica - Šanci",2024,59.000 km
"NISSAN QASHQAI 1.3 TEKNA+ 360KAM, PANO, HUD, MRTVI KUT, JAMSTVO 2GOD",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-tekna-oglas-50512274,25.490 €,"Sesvete, Sopnica",2022,65.915 km
NISSAN QASHQAI 2024 • PREMIUM jamstvo • AutoZubak Rabljena,https://www.njuskalo.hr/auti/nissan-qashqai-2024-premium-jamstvo-autozubak-rabljena-oglas-50836904,25.490 €,,2024,83.647 km
BMW X1 sDrive20d,https://www.njuskalo.hr/auti/bmw-x1-sdrive20d-oglas-50808167,25.500 €,"Cres, Cres",2022,128.000 km
"Hyundai Tucson 1,6 AUT. 230 KS, HIBRID, U PDV-U, JAMSTVO",https://www.njuskalo.hr/auti/hyundai-tucson-1.6-aut-230-ks-hibrid-pdv-jamstvo-oglas-51057143,25.749 €,"Peščenica - Žitnjak, Žitnjak",2023,79.500 km
Nissan Qashqai N-CONNECTA e-POWER Hybrid (Benzin/Elektro),https://www.njuskalo.hr/auti/nissan-qashqai-n-connecta-e-power-hybrid-benzin-elektro-oglas-49507781,25.890 €,Njemačka,2023,51.990 km
Hyundai Tucson 1.6 T-GDI DCT 2WD,https://www.njuskalo.hr/auti/hyundai-tucson-1.6-t-gdi-dct-2wd-oglas-49566590,25.950 €,Njemačka,2023,50.008 km
"KIA Sportage 1.6 T-GDI FRESH DCT, NAVIGACIJA, STRAŽNJA KAMERA, GRIJANJ",https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-vozilo-dolasku-jamstvo-oglas-51033938,25.990 €,,2023,12.847 km
"Kia Sportage 1.6 CRDI AUTOMATIK,JAMSTVO,KAMERA,RADAR,LED,U PDV-U!",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-automatik-jamstvo-kamera-radar-led-pdv-oglas-50827050,25.990 €,"Podsljeme, Štefanovec",2024,86.000 km
Volvo XC40 B3 LEASING BEZ UČEŠĆA I BEZ JAMACA,https://www.njuskalo.hr/auti/volvo-xc40-b3-leasing-bez-ucesca-bez-jamaca-oglas-50176277,25.990 €,"Sesvete, Sesvete",2023,143.000 km
Nissan Qashqai 1.3 LEASING BEZ UČEŠĆA I BEZ JAMACA,https://www.njuskalo.hr/auti/nissan-qashqai-1.3-leasing-bez-ucesca-bez-jamaca-oglas-50791703,25.999 €,"Čepin, Čepin",2023,36.321 km
"Volvo XC40 B3 automatik, prva vlasnica",https://www.njuskalo.hr/auti/volvo-xc40-automatik-oglas-51079800,26.000 €,"Trešnjevka - Sjever, Trešnjevka",2022,47.400 km
Nissan Qashqai 1.5 automatik,https://www.njuskalo.hr/auti/nissan-qashqai-1.5-automatik-oglas-49494814,26.500 €,"Stenjevec, Špansko",2023,40.000 km
"Hyundai Tucson N Line 1,6D CRDi automatik FULL",https://www.njuskalo.hr/auti/hyundai-tucson-1.6-crdi-automatik-oglas-51082490,26.500 €,"Peščenica - Žitnjak, Ferenščica",2022,105.796 km
"BMW X1 2,0 d , X drive, X Line, kamera, panorama, HR vozilo",https://www.njuskalo.hr/auti/bmw-x1-2.0-d-x-drive-x-line-140-kw-kamera-panorama-hr-vozilo-oglas-50708282,26.500 €,"Osijek, Novi Grad",2022,115.000 km
Hyundai Tucson 1.6 T-GDi 48V Mild Hybrid Premium 7DCT | 55.000 km,https://www.njuskalo.hr/auti/hyundai-tucson-1.6-t-gdi-48v-mild-hybrid-premium-7dct-55.000-km-oglas-50929130,26.500 €,"Varaždin, Hallers",2022,55.000 km
Nissan Qashqai N-Connecta e-Power 190 X-Tronic,https://www.njuskalo.hr/auti/nissan-qashqai-n-connecta-e-power-190-x-tronic-oglas-44629286,26.500 €,"Novi Zagreb - Zapad, Hrvatski Leskovac",2023,48.000 km
"Volvo XC40 T2 Core AT FWD , NAVIGACIJA , STRAŽNJA KAMERA, TEMPOMAT",https://www.njuskalo.hr/auti/volvo-xc40-t2-core-at-fwd-navigacija-straznja-kamera-tempomat-oglas-50959579,"26.595,78 €",,2022,58.213 km
Kia Sportage 1.6 CRDI Aut VIRTUAL LED NAVI KAMERA KEYLESS,https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-aut-virtual-led-navi-kamera-keyless-oglas-51051887,26.700 €,Slovenija,2023,58.490 km
Hyundai Tucson NX4 1.6 T DCT,https://www.njuskalo.hr/auti/hyundai-tucson-nx4-1.6-t-dct-26.800.01-oglas-49202517,26.800 €,"Stenjevec, Jankomir",2024,13.828 km
"BMW X1 xDrive 190KS 4x4, AUTOMATIK, FULL LED, NAVI, ALU 19, KLIMA, PDC",https://www.njuskalo.hr/auti/bmw-x1-xdrive-190ks-4x4-automatik-full-led-navi-alu-19-klima-pdc-oglas-47188476,26.900 €,"Maksimir, Ravnice",2022,132.000 km
Hyundai Tucson NX4 1.6 CRDI DCT 4x4,https://www.njuskalo.hr/auti/hyundai-tucson-nx4-1.6-crdi-dct-4x4-28.200.01-oglas-49344334,26.900 €,"Stenjevec, Jankomir",2024,30.000 km
"Kia Sportage 1.6 T-GDI Aut. LX Fresh 160 KS, REG 10/26 LED+KAM+GR SJED",https://www.njuskalo.hr/auti/kia-sportage-1.6-t-gdi-aut-lx-fresh-160-ks-reg-10-26-led-kam-gr-sjed-oglas-49851445,26.950 €,"Varaždin, Koprivnička",2024,36.750 km
BMW X1 2022 • PREMIUM jamstvo • AutoZubak Rabljena,https://www.njuskalo.hr/auti/bmw-x1-2022-premium-jamstvo-autozubak-rabljena-oglas-50683266,26.990 €,,2022,95.028 km
"Kia Sportage1,6 CRDI MHEV GT-Line, 4x4 POGON, NAVIGACIJA, 4xGARANCIJA!",https://www.njuskalo.hr/auti/kia-sportage1.6-crdi-mhev-gt-line-4x4-pogon-navigacija-4xgarancija-oglas-50173724,26.999 €,"Trnje, Martinovka",2022,99.650 km
"Hyundai Tucson 1,6 T-GDI  Automatik",https://www.njuskalo.hr/auti/hyundai-tucson-1.6-t-gdi-hybrid-automatik-oglas-50837194,27.000 €,"Split, Sirobuja",2023,28.000 km
Hyundai Tucson 1.6T 2023. – 66 tkm (50 tkm autocesta) | 06/2027,https://www.njuskalo.hr/auti/tucson-nx4-1.6t-150-7dct-2wd-48v-comfort-plus-66000-km-2023-god-oglas-50740991,27.000 €,"Ivanić-Grad, Prkos Ivanićki",2023,66.000 km
"Nissan Qashqai 1,3 DIG-T MHEV Acenta X-Tronic",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-mhev-acenta-x-tronic-oglas-50307045,27.500 €,,2025,16.345 km
"***BMW X1 sDrive18d, NOVI MODEL, PANORAMA, SERVISNA***",https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-model-panorama-servisna-oglas-50891002,27.800 €,"Marija Bistrica, Marija Bistrica",2023,150.000 km
Nissan Qashqai 1.3 DIG-T N-Connecta X-Tronic | 158KS | 360KAM | ACC,https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-n-connecta-x-tronic-158ks-360kam-acc-oglas-48554916,27.890 €,Njemačka,2024,82.034 km
HITNO BMW X1 2022 | Prvi vlasnik |  | Automatik | Kupljen u HR,https://www.njuskalo.hr/auti/bmw-x1-sdrive18i-automatik-oglas-50924835,27.900 €,"Maksimir, Gornji Bukovac",2022,65.000 km
"Hyundai Tucson 1,6 CRDi 48V Premium Plus DCT",https://www.njuskalo.hr/auti/hyundai-tucson-1.6-crdi-48v-premium-plus-dct-oglas-50945951,27.900 €,"Čakovec, Globetka",2024,32.712 km
"KIA Sportage 1.6 CRDI MHEV EX STYLE, KAMERA, BT, TEMPOMAT, JAMSTVO",https://www.njuskalo.hr/auti/kia-sportage-1.6-crdi-vozilo-dolasku-jamstvo-oglas-50858414,27.990 €,,2022,17.714 km
"BMW X1 xDrive25e, 2022, Automatik, Panorama, 220KS",https://www.njuskalo.hr/auti/bmw-x1-xdrive25e-2022-automatik-panorama-220ks-oglas-51032049,28.000 €,"Donja Dubrava, Resnički gaj",2022,87.000 km
Kia Sportage #AUTOMATIK#HR AUTO#JAMSTVO#PDV#LEASING BEZ UČEŠĆA#,https://www.njuskalo.hr/auti/kia-sportage-automatik-hr-auto-jamstvo-pdv-leasing-bez-ucesca-oglas-50989355,28.000 €,"Stenjevec, Jankomir",2024,16.245 km
"KIA Sportage 2WD 1,6 T-GDI MHEV LX Fresh ISG DCT",https://www.njuskalo.hr/auti/kia-sportage-2wd-1.6-t-gdi-mhev-lx-fresh-isg-dct-oglas-51085073,28.400 €,"Solin, Sveti Kajo",2024,52.076 km
BMW X1 sDrive18d automatik,https://www.njuskalo.hr/auti/bmw-x1-sdrive18d-automatik-oglas-51077625,28.500 €,"Sisak - Okolica, Novo Selo",2023,150.000 km
"Hyundai Tucson 1,6T N LINE - U SUSTAVU PDV-a",https://www.njuskalo.hr/auti/hyundai-tucson-1.6t-oglas-50672489,28.500 €,"Split, Mejaši",2022,70.000 km
Hyundai Tucson NX4 1.6 CRDI DCT 4x4,https://www.njuskalo.hr/auti/hyundai-tucson-nx4-1.6-crdi-dct-4x4-30.500.01-oglas-49320840,28.500 €,"Stenjevec, Jankomir",2024,35.000 km
"BMW X1 20d xDrive X Line AUTOMATIK *PANORAMA,LED,NAVIGACIJA,KAMERA*",https://www.njuskalo.hr/auti/bmw-x1-20d-xdrive-x-line-automatik-panorama-led-navigacija-kamera-oglas-50586935,28.800 €,,2022,99.857 km
"Nissan Qashqai 1,3 DIG-T MHEV N-Connecta X-Tronic",https://www.njuskalo.hr/auti/nissan-qashqai-1.3-dig-t-mhev-n-connecta-x-tronic-oglas-50907688,28.800 €,,2025,25.600 km
"BMW X1 xDrive25e NAVI • AUTOMATIK • 31.000KM • ALU 18"" • LEASING",https://www.njuskalo.hr/auti/bmw-x1-xdrive25e-oglas-51052685,28.900 €,"Osijek, Industrijska četvrt",2022,31.764 km
